Date,Crop_Type,Soil_Type,Soil_pH,Temperature,Humidity,Wind_Speed,N,P,K,Crop_Yield,Soil_Quality
2014-01-04,Barley,Saline,8.0,16.724511675223642,80.0,13.711048218809385,65.0,55.0,45.0,33.29445898862128,13.75
2014-01-04,Soybean,Clay,6.25,2.506204291806444,80.0,14.440985683516491,54.0,50.0,44.0,0.0,43.16666666666667
2014-01-04,Cotton,Loamy,6.5,21.15889188358055,78.84110811641945,6.0343691480996835,77.0,66.0,60.0,83.74058544645528,67.66666666666667
2014-01-04,Sugarcane,Saline,8.0,22.02602652939094,77.97397347060905,14.17697726047571,84.5,66.0,54.0,45.860149215794145,17.041666666666668
2014-01-04,Tomato,Sandy,6.75,15.384474742922857,80.0,10.084298390044605,50.0,36.0,30.0,1.864858226250708,33.83333333333333
2014-01-04,Potato,Saline,8.0,12.917718182243124,80.0,12.572509754764337,71.5,55.0,40.5,18.27876325168955,13.916666666666666
2014-01-04,Sunflower,Loamy,6.5,10.242641246759801,80.0,7.839106021423561,70.0,66.0,55.00000000000001,2.254674208267196,63.666666666666664
2014-01-05,Wheat,Sandy,6.75,10.402878828830985,80.0,14.649803215052618,55.00000000000001,40.0,27.0,2.1518180130853373,35.58333333333333
2014-01-05,Corn,Clay,6.25,13.389692418971622,80.0,12.44055165210901,72.0,55.00000000000001,40.0,23.579096656968137,48.70833333333333
2014-01-05,Rice,Clay,6.25,15.065169498832754,80.0,11.133308775919275,78.0,60.0,44.0,0.5669297945276307,53.08333333333333
2014-01-05,Barley,Loamy,6.5,17.507981826730862,80.0,8.195808263284821,70.0,60.0,50.0,61.85110775554646,60.0
2014-01-05,Soybean,Loamy,6.5,17.60970782808449,80.0,10.890954019699558,63.0,60.0,55.00000000000001,69.42289755965098,59.333333333333336
2014-01-05,Cotton,Peaty,5.5,16.732241047484877,80.0,10.678864808496625,60.50000000000001,49.50000000000001,42.0,44.400611279226744,25.333333333333332
2014-01-05,Sugarcane,Loamy,6.5,17.834470353935437,80.0,9.506498697514287,91.0,72.0,60.0,31.152430971059466,74.33333333333333
2014-01-05,Tomato,Loamy,6.5,5.327149022494751,80.0,6.426089508392054,70.0,54.0,50.0,0.0,58.0
2014-01-05,Potato,Sandy,6.75,14.97571527674485,80.0,8.85003008120229,55.00000000000001,40.0,27.0,27.500607590476307,35.58333333333333
2014-01-05,Sunflower,Loamy,6.5,9.43751322835276,80.0,12.46618047998347,70.0,66.0,55.00000000000001,0.0,63.666666666666664
2014-01-06,Wheat,Peaty,5.5,26.366725790087408,73.6332742099126,10.44092395137165,60.50000000000001,45.0,31.5,20.602318251702574,22.833333333333332
2014-01-06,Corn,Saline,8.0,7.508521813140346,80.0,12.731536655484003,78.0,60.50000000000001,45.0,0.0,15.291666666666666
2014-01-06,Rice,Loamy,6.5,15.065009459389534,80.0,14.360602231471951,91.0,72.0,55.00000000000001,0.6898494419046514,72.66666666666667
2014-01-06,Barley,Saline,8.0,28.600845832948096,71.3991541670519,9.985912015979322,65.0,55.0,45.0,6.483882013014096,13.75
2014-01-06,Soybean,Peaty,5.5,15.209900322350114,80.0,9.588184548706552,49.5,45.0,38.5,27.372616072547128,22.166666666666668
2014-01-06,Cotton,Saline,8.0,18.701704089738694,80.0,11.009196291358757,71.5,60.50000000000001,54.0,56.934901851088675,15.5
2014-01-06,Sugarcane,Peaty,5.5,10.766031409657975,80.0,5.455458325942406,71.5,54.0,42.0,0.0,27.916666666666668
2014-01-06,Tomato,Clay,6.25,19.28199397161736,80.0,12.130327721091861,60.0,45.0,40.0,29.764974326685262,42.29166666666667
2014-01-06,Potato,Clay,6.25,18.175562754509897,80.0,6.7593973898785435,66.0,50.0,36.0,51.32034861311793,44.33333333333333
2014-01-06,Sunflower,Clay,6.25,11.246190784661636,80.0,11.07336208104485,60.0,55.00000000000001,44.0,9.939658216534644,46.375
2014-01-07,Wheat,Sandy,6.75,17.093197345863008,80.0,7.81546225191,55.00000000000001,40.0,27.0,33.69840395636187,35.58333333333333
2014-01-07,Corn,Clay,6.25,17.338585387490586,80.0,10.913347359612558,72.0,55.00000000000001,40.0,59.710619004996545,48.70833333333333
2014-01-07,Rice,Saline,8.0,9.083671892727905,80.0,11.484986962575086,84.5,66.0,49.50000000000001,0.0,16.666666666666668
2014-01-07,Barley,Peaty,5.5,11.564124123337448,80.0,5.318328782688193,55.0,45.0,35.0,10.135818324693346,22.5
2014-01-07,Soybean,Loamy,6.5,26.573292833367542,73.42670716663245,4.398204422224756,63.0,60.0,55.00000000000001,31.906967721267574,59.333333333333336
2014-01-07,Cotton,Sandy,6.75,6.936420644051742,80.0,7.32063917911233,55.00000000000001,44.0,36.0,0.0,39.375
2014-01-07,Sugarcane,Sandy,6.75,12.293572791800162,80.0,12.33046901327681,65.0,48.0,36.0,0.0,43.45833333333333
2014-01-07,Tomato,Saline,8.0,17.5934722885889,80.0,8.876435322728591,65.0,49.5,45.0,12.608628737682551,13.291666666666666
2014-01-07,Potato,Loamy,6.5,21.81717745475852,78.18282254524148,12.486297932814624,77.0,60.0,45.0,74.5764475921633,60.666666666666664
2014-01-07,Sunflower,Loamy,6.5,17.210370084333658,80.0,8.014640605694836,70.0,66.0,55.00000000000001,74.72880792976522,63.666666666666664
2014-01-08,Wheat,Peaty,5.5,10.712255571694497,80.0,12.520016129867287,60.50000000000001,45.0,31.5,4.598427035828945,22.833333333333332
2014-01-08,Corn,Sandy,6.75,11.612921661426217,80.0,8.997258726548896,60.0,44.0,30.0,9.939936909801647,39.08333333333333
2014-01-08,Rice,Clay,6.25,13.40322461092611,80.0,9.386150483567235,78.0,60.0,44.0,0.0,53.08333333333333
2014-01-08,Barley,Saline,8.0,26.224033030052816,73.77596696994718,6.019504701592309,65.0,55.0,45.0,25.40515212452463,13.75
2014-01-08,Soybean,Peaty,5.5,9.082134160277311,80.0,10.686911296691314,49.5,45.0,38.5,0.0,22.166666666666668
2014-01-08,Cotton,Peaty,5.5,10.923645317390381,80.0,11.331458284438686,60.50000000000001,49.50000000000001,42.0,6.05077969634733,25.333333333333332
2014-01-08,Sugarcane,Peaty,5.5,12.25373546317849,80.0,13.290388763324211,71.5,54.0,42.0,0.0,27.916666666666668
2014-01-08,Tomato,Clay,6.25,12.507966886467772,80.0,14.629202955577252,60.0,45.0,40.0,0.0,42.29166666666667
2014-01-08,Potato,Clay,6.25,15.009068055973382,80.0,12.267805845374957,66.0,50.0,36.0,43.15821942372489,44.33333333333333
2014-01-08,Sunflower,Clay,6.25,17.069374186254038,80.0,10.209406254970057,60.0,55.00000000000001,44.0,51.33420343375804,46.375
2014-01-09,Wheat,Loamy,6.5,18.039192701674022,80.0,13.097538378483645,77.0,60.0,45.0,65.58931209911634,60.666666666666664
2014-01-09,Corn,Saline,8.0,16.021414710006646,80.0,12.060545538297912,78.0,60.50000000000001,45.0,38.94700430472387,15.291666666666666
2014-01-09,Rice,Loamy,6.5,17.507133785130407,80.0,13.181915736464232,91.0,72.0,55.00000000000001,25.49960002176692,72.66666666666667
2014-01-09,Barley,Peaty,5.5,10.659578872977562,80.0,10.842975603205097,55.0,45.0,35.0,3.339937412435889,22.5
2014-01-09,Soybean,Sandy,6.75,9.22242044955258,80.0,14.710331866116562,45.0,40.0,33.0,0.0,34.41666666666667
2014-01-09,Cotton,Loamy,6.5,21.40960190157101,78.59039809842899,8.133288505281163,77.0,66.0,60.0,84.09294491993916,67.66666666666667
2014-01-09,Sugarcane,Saline,8.0,17.647177558269014,80.0,9.448324786815938,84.5,66.0,54.0,18.776499825300846,17.041666666666668
2014-01-09,Tomato,Saline,8.0,12.470599733828529,80.0,7.513014967233783,65.0,49.5,45.0,0.0,13.291666666666666
2014-01-09,Potato,Sandy,6.75,24.352119489077587,75.64788051092242,15.064051097106745,55.00000000000001,40.0,27.0,30.715802727649166,35.58333333333333
2014-01-09,Sunflower,Sandy,6.75,16.913997335753933,80.0,7.992391815456361,50.0,44.0,33.0,46.55497714190161,37.04166666666667
2014-01-10,Wheat,Saline,8.0,18.822391176628557,80.0,6.6665085617677065,71.5,55.0,40.5,47.1186396895767,13.916666666666666
2014-01-10,Corn,Sandy,6.75,18.952969947120728,80.0,9.022080577055533,60.0,44.0,30.0,75.52870067180932,39.08333333333333
2014-01-10,Rice,Sandy,6.75,18.40976485647482,80.0,9.069199730219632,65.0,48.0,33.0,24.41326635337319,42.58333333333333
2014-01-10,Barley,Peaty,5.5,14.349284728161576,80.0,15.736952919519911,55.0,45.0,35.0,25.98794450843104,22.5
2014-01-10,Soybean,Saline,8.0,16.009537209013978,80.0,7.585789944773512,58.5,55.0,49.50000000000001,29.345216893002526,13.583333333333334
2014-01-10,Cotton,Saline,8.0,16.346588271262693,80.0,11.872359451156466,71.5,60.50000000000001,54.0,43.91238015176775,15.5
2014-01-10,Sugarcane,Saline,8.0,16.622591581872776,80.0,15.025879749004659,84.5,66.0,54.0,12.646138870181147,17.041666666666668
2014-01-10,Tomato,Sandy,6.75,17.480321166129375,80.0,8.70008977929232,50.0,36.0,30.0,13.945125375071612,33.83333333333333
2014-01-10,Potato,Clay,6.25,7.091730371927273,80.0,10.23702704273217,66.0,50.0,36.0,0.0,44.33333333333333
2014-01-10,Sunflower,Peaty,5.5,16.1874262581097,80.0,10.869648434611378,55.0,49.50000000000001,38.5,34.729450166846235,23.833333333333332
2014-01-11,Wheat,Saline,8.0,11.678862783477886,80.0,14.080334098744515,71.5,55.0,40.5,7.813979934924675,13.916666666666666
2014-01-11,Corn,Clay,6.25,22.85016140271336,77.14983859728665,7.826998613958702,72.0,55.00000000000001,40.0,46.07741078794234,48.70833333333333
2014-01-11,Rice,Saline,8.0,14.90743432003805,80.0,9.134024083239584,84.5,66.0,49.50000000000001,0.0,16.666666666666668
2014-01-11,Barley,Sandy,6.75,10.863845282238385,80.0,6.687334634358601,50.0,40.0,30.0,5.298909846807394,35.0
2014-01-11,Soybean,Sandy,6.75,7.771950137639587,80.0,7.467589259446781,45.0,40.0,33.0,0.0,34.41666666666667
2014-01-11,Cotton,Clay,6.25,17.288382272144194,80.0,10.67227744543125,66.0,55.00000000000001,48.0,58.581163664269134,49.29166666666667
2014-01-11,Sugarcane,Saline,8.0,19.21787011390172,80.0,6.8010355652800945,84.5,66.0,54.0,28.07067229128127,17.041666666666668
2014-01-11,Tomato,Sandy,6.75,10.164444726995168,80.0,13.601234645240195,50.0,36.0,30.0,0.0,33.83333333333333
2014-01-11,Potato,Sandy,6.75,14.2835837064146,80.0,8.198185956251244,55.00000000000001,40.0,27.0,24.058366117294298,35.58333333333333
2014-01-11,Sunflower,Clay,6.25,11.312852667616088,80.0,9.52682812523769,60.0,55.00000000000001,44.0,8.571736478292113,46.375
2014-01-12,Wheat,Clay,6.25,11.215469547442021,80.0,7.374763531395647,66.0,50.0,36.0,7.6123756311003605,44.33333333333333
2014-01-12,Corn,Loamy,6.5,11.143972692091431,80.0,11.025267927331479,84.0,66.0,50.0,13.586015126675544,66.66666666666667
2014-01-12,Rice,Sandy,6.75,23.638738137171295,76.36126186282871,5.522195906752921,65.0,48.0,33.0,56.03769136729424,42.58333333333333
2014-01-12,Barley,Loamy,6.5,12.982225215765446,80.0,12.225889049588396,70.0,60.0,50.0,30.80338267093942,60.0
2014-01-12,Soybean,Clay,6.25,8.841346162450872,80.0,10.568754760481767,54.0,50.0,44.0,0.0,43.16666666666667
2014-01-12,Cotton,Clay,6.25,12.762859878709309,80.0,4.860596412727368,66.0,55.00000000000001,48.0,25.181591946193155,49.29166666666667
2014-01-12,Sugarcane,Loamy,6.5,16.378175789437037,80.0,10.836169104911983,91.0,72.0,60.0,11.598348403571068,74.33333333333333
2014-01-12,Tomato,Sandy,6.75,10.49353090667666,80.0,11.027370754022543,50.0,36.0,30.0,0.0,33.83333333333333
2014-01-12,Potato,Saline,8.0,15.026218498590916,80.0,10.140941781294226,71.5,55.0,40.5,28.056033659942344,13.916666666666666
2014-01-12,Sunflower,Sandy,6.75,18.114249661737492,80.0,5.8942296533744285,50.0,44.0,33.0,51.570401248477474,37.04166666666667
2014-01-13,Wheat,Sandy,6.75,-2.390846068182782,80.0,9.195210814151462,55.00000000000001,40.0,27.0,0.0,35.58333333333333
2014-01-13,Corn,Sandy,6.75,19.464126821494276,80.0,16.18224377464596,60.0,44.0,30.0,70.81319427220555,39.08333333333333
2014-01-13,Rice,Loamy,6.5,9.898083763689225,80.0,9.19271668621315,91.0,72.0,55.00000000000001,0.0,72.66666666666667
2014-01-13,Barley,Loamy,6.5,19.389125842400567,80.0,10.70039738944073,70.0,60.0,50.0,91.28471531363145,60.0
2014-01-13,Soybean,Clay,6.25,20.29212243424794,79.70787756575206,4.723781540730657,54.0,50.0,44.0,60.17106836221294,43.16666666666667
2014-01-13,Cotton,Clay,6.25,4.803839111199498,80.0,10.600403257520268,66.0,55.00000000000001,48.0,0.0,49.29166666666667
2014-01-13,Sugarcane,Peaty,5.5,16.100371644018104,80.0,4.348349532298319,71.5,54.0,42.0,8.086610398029636,27.916666666666668
2014-01-13,Tomato,Clay,6.25,18.228663943616237,80.0,9.95584522409519,60.0,45.0,40.0,24.00842334658653,42.29166666666667
2014-01-13,Potato,Peaty,5.5,7.384195647641196,80.0,13.617745621727757,60.50000000000001,45.0,31.5,0.0,22.833333333333332
2014-01-13,Sunflower,Loamy,6.5,8.14205310138438,80.0,11.099794738290544,70.0,66.0,55.00000000000001,0.0,63.666666666666664
2014-01-14,Wheat,Peaty,5.5,18.736840158059007,80.0,9.127923075906871,60.50000000000001,45.0,31.5,57.71723263224417,22.833333333333332
2014-01-14,Corn,Clay,6.25,13.403199962331708,80.0,5.903005640549033,72.0,55.00000000000001,40.0,28.35676471691437,48.70833333333333
2014-01-14,Rice,Saline,8.0,12.348711908137796,80.0,7.621381503212968,84.5,66.0,49.50000000000001,0.0,16.666666666666668
2014-01-14,Barley,Clay,6.25,9.823788387903129,80.0,6.344531076140243,60.0,50.0,40.0,0.0,43.75
2014-01-14,Soybean,Clay,6.25,17.572944953452698,80.0,13.613905217727476,54.0,50.0,44.0,57.770226086912395,43.16666666666667
2014-01-14,Cotton,Sandy,6.75,11.89818138732224,80.0,10.534385277283194,55.00000000000001,44.0,36.0,12.215463942046888,39.375
2014-01-14,Sugarcane,Clay,6.25,15.960451903163246,80.0,14.791338167562433,78.0,60.0,48.0,8.270975547813732,54.25
2014-01-14,Tomato,Loamy,6.5,15.63717203334045,80.0,12.554206277136487,70.0,54.0,50.0,4.995744660303705,58.0
2014-01-14,Potato,Loamy,6.5,10.138657261379642,80.0,10.238447355452616,77.0,60.0,45.0,1.4540496907469922,60.666666666666664
2014-01-14,Sunflower,Sandy,6.75,2.7162647156826036,80.0,7.686740378486681,50.0,44.0,33.0,0.0,37.04166666666667
2014-01-15,Wheat,Sandy,6.75,7.197470428086646,80.0,10.620068389003231,55.00000000000001,40.0,27.0,0.0,35.58333333333333
2014-01-15,Corn,Clay,6.25,4.446502394249109,80.0,9.976082076050147,72.0,55.00000000000001,40.0,0.0,48.70833333333333
2014-01-15,Rice,Peaty,5.5,26.871647017461942,73.12835298253806,13.043598078061894,71.5,54.0,38.5,49.70108774536169,27.333333333333332
2014-01-15,Barley,Loamy,6.5,22.910190914818898,77.0898090851811,5.430771283358941,70.0,60.0,50.0,56.56051919523635,60.0
2014-01-15,Soybean,Peaty,5.5,19.630887737658206,80.0,15.728249921410391,49.5,45.0,38.5,44.070576802347674,22.166666666666668
2014-01-15,Cotton,Saline,8.0,17.814846183452854,80.0,8.625670291505871,71.5,60.50000000000001,54.0,47.68993161560262,15.5
2014-01-15,Sugarcane,Peaty,5.5,18.987421022391572,80.0,10.435612180856374,71.5,54.0,42.0,31.511632367525827,27.916666666666668
2014-01-15,Tomato,Sandy,6.75,14.627461767344137,80.0,10.85794049856485,50.0,36.0,30.0,0.0,33.83333333333333
2014-01-15,Potato,Clay,6.25,19.665060701941748,80.0,7.7147952528165415,66.0,50.0,36.0,65.84216136406593,44.33333333333333
2014-01-15,Sunflower,Loamy,6.5,9.98976638185633,80.0,11.921746020847454,70.0,66.0,55.00000000000001,0.0,63.666666666666664
2014-01-16,Wheat,Peaty,5.5,16.29861250860741,80.0,7.2870501246867745,60.50000000000001,45.0,31.5,36.72058760108772,22.833333333333332
2014-01-16,Corn,Loamy,6.5,6.6923996886552,80.0,9.406111093896055,84.0,66.0,50.0,0.0,66.66666666666667
2014-01-16,Rice,Loamy,6.5,14.257242974964752,80.0,8.777619587094204,91.0,72.0,55.00000000000001,0.0,72.66666666666667
2014-01-16,Barley,Saline,8.0,18.801255473176802,80.0,17.16963481665497,65.0,55.0,45.0,47.7551777576204,13.75
2014-01-16,Soybean,Loamy,6.5,17.8853606359027,80.0,9.390863841871022,63.0,60.0,55.00000000000001,72.78440062298728,59.333333333333336
2014-01-16,Cotton,Sandy,6.75,11.980074066420897,80.0,8.474782135318742,55.00000000000001,44.0,36.0,11.120432111545817,39.375
2014-01-16,Sugarcane,Sandy,6.75,17.440220396893746,80.0,14.740402285225604,65.0,48.0,36.0,17.063669412800134,43.45833333333333
2014-01-16,Tomato,Sandy,6.75,15.568647301064903,80.0,12.288541872394362,50.0,36.0,30.0,3.3331373297713385,33.83333333333333
2014-01-16,Potato,Loamy,6.5,16.972260711891483,80.0,8.73704655753921,77.0,60.0,45.0,65.28612360174236,60.666666666666664
2014-01-16,Sunflower,Peaty,5.5,25.377003993227195,74.62299600677281,12.460737218458767,55.0,49.50000000000001,38.5,21.818662067862107,23.833333333333332
2014-01-17,Wheat,Clay,6.25,13.749386994627443,80.0,13.9031572994869,66.0,50.0,36.0,25.23948522180648,44.33333333333333
2014-01-17,Corn,Sandy,6.75,3.848350461870556,80.0,10.055255137568656,60.0,44.0,30.0,0.0,39.08333333333333
2014-01-17,Rice,Sandy,6.75,8.947494204653157,80.0,5.159768033347624,65.0,48.0,33.0,0.0,42.58333333333333
2014-01-17,Barley,Loamy,6.5,15.274596493261285,80.0,3.1328162292010084,70.0,60.0,50.0,54.27155612796125,60.0
2014-01-17,Soybean,Loamy,6.5,7.607068771100792,80.0,13.431262129620787,63.0,60.0,55.00000000000001,0.0,59.333333333333336
2014-01-17,Cotton,Saline,8.0,12.923560430495993,80.0,15.117474578013057,71.5,60.50000000000001,54.0,18.970846245583363,15.5
2014-01-17,Sugarcane,Loamy,6.5,12.563024880394261,80.0,11.211461676037917,91.0,72.0,60.0,0.0,74.33333333333333
2014-01-17,Tomato,Sandy,6.75,10.91499280369553,80.0,10.214698711658178,50.0,36.0,30.0,0.0,33.83333333333333
2014-01-17,Potato,Clay,6.25,23.210480855537217,76.78951914446279,9.88356315183992,66.0,50.0,36.0,49.44697776809282,44.33333333333333
2014-01-17,Sunflower,Peaty,5.5,10.263293100289378,80.0,16.771594843279416,55.0,49.50000000000001,38.5,1.3654272234789648,23.833333333333332
2014-01-18,Wheat,Saline,8.0,9.906902759477564,80.0,18.928590784464916,71.5,55.0,40.5,0.0,13.916666666666666
2014-01-18,Corn,Loamy,6.5,12.632056095114457,80.0,14.157709963873296,84.0,66.0,50.0,28.975260492844622,66.66666666666667
2014-01-18,Rice,Peaty,5.5,18.59049274125842,80.0,14.702783262636903,71.5,54.0,38.5,20.779519615663492,27.333333333333332
2014-01-18,Barley,Clay,6.25,11.598692064030459,80.0,10.541592525416295,60.0,50.0,40.0,14.401889005358456,43.75
2014-01-18,Soybean,Sandy,6.75,19.33924518331591,80.0,7.19045794750979,45.0,40.0,33.0,47.76340486290677,34.41666666666667
2014-01-18,Cotton,Peaty,5.5,16.023051047624563,80.0,13.614911941902244,60.50000000000001,49.50000000000001,42.0,39.08258089997641,25.333333333333332
2014-01-18,Sugarcane,Clay,6.25,11.862905578112615,80.0,8.51383227120626,78.0,60.0,48.0,0.0,54.25
2014-01-18,Tomato,Sandy,6.75,13.053559041362536,80.0,10.167174736866084,50.0,36.0,30.0,0.0,33.83333333333333
2014-01-18,Potato,Saline,8.0,21.985822137744055,78.01417786225595,7.92880214709475,71.5,55.0,40.5,49.7294013211563,13.916666666666666
2014-01-18,Sunflower,Clay,6.25,11.84793687985183,80.0,6.963686874219498,60.0,55.00000000000001,44.0,11.64693540793098,46.375
2014-01-19,Wheat,Sandy,6.75,7.221250120641858,80.0,1.646093065653698,55.00000000000001,40.0,27.0,0.0,35.58333333333333
2014-01-19,Corn,Loamy,6.5,18.87736286244457,80.0,6.623742976759333,84.0,66.0,50.0,87.45057605407847,66.66666666666667
2014-01-19,Rice,Sandy,6.75,1.5155667852921422,80.0,9.837115400446564,65.0,48.0,33.0,0.0,42.58333333333333
2014-01-19,Barley,Loamy,6.5,18.48103182406709,80.0,6.9484234883638285,70.0,60.0,50.0,80.27298638085095,60.0
2014-01-19,Soybean,Peaty,5.5,26.38325813199419,73.61674186800582,5.112092168337243,49.5,45.0,38.5,19.093665664445442,22.166666666666668
2014-01-19,Cotton,Sandy,6.75,20.64824742486185,79.35175257513815,6.81922517816164,55.00000000000001,44.0,36.0,53.26400719820732,39.375
2014-01-19,Sugarcane,Loamy,6.5,15.990423803839274,80.0,9.566918764228173,91.0,72.0,60.0,10.409717527533685,74.33333333333333
2014-01-19,Tomato,Saline,8.0,12.265705293798039,80.0,13.258316580308968,65.0,49.5,45.0,0.0,13.291666666666666
2014-01-19,Potato,Loamy,6.5,21.94291134520144,78.05708865479856,2.0219459288518813,77.0,60.0,45.0,58.08095163892838,60.666666666666664
2014-01-19,Sunflower,Loamy,6.5,8.796799611562147,80.0,8.971937217758953,70.0,66.0,55.00000000000001,0.0,63.666666666666664
2014-01-20,Wheat,Saline,8.0,15.548663195938964,80.0,9.448191533773064,71.5,55.0,40.5,34.09827439683498,13.916666666666666
2014-01-20,Corn,Clay,6.25,13.528166694908471,80.0,8.91432708630099,72.0,55.00000000000001,40.0,27.792420001301103,48.70833333333333
2014-01-20,Rice,Peaty,5.5,21.111016731039683,78.88898326896032,3.477029307740059,71.5,54.0,38.5,36.99937953155887,27.333333333333332
2014-01-20,Barley,Saline,8.0,11.879853531797282,80.0,4.874490161294477,65.0,55.0,45.0,11.953000255399825,13.75
2014-01-20,Soybean,Saline,8.0,17.502387597103162,80.0,6.840223838065011,58.5,55.0,49.50000000000001,41.30016498228502,13.583333333333334
2014-01-20,Cotton,Loamy,6.5,13.85391974223204,80.0,9.172571303194024,77.0,66.0,60.0,34.98051020721,67.66666666666667
2014-01-20,Sugarcane,Clay,6.25,16.63066511121059,80.0,6.246659270844091,78.0,60.0,48.0,15.738165170114904,54.25
2014-01-20,Tomato,Saline,8.0,14.075489317785054,80.0,6.275496307152633,65.0,49.5,45.0,0.0,13.291666666666666
2014-01-20,Potato,Clay,6.25,13.35334500840099,80.0,9.709521887819768,66.0,50.0,36.0,23.059836781538582,44.33333333333333
2014-01-20,Sunflower,Sandy,6.75,20.078434725317422,79.92156527468258,4.739591751248012,50.0,44.0,33.0,56.59038254030796,37.04166666666667
2014-01-21,Wheat,Peaty,5.5,15.832075743814443,80.0,7.072060575125,60.50000000000001,45.0,31.5,31.896207948018123,22.833333333333332
