Date,Crop_Type,Soil_Type,Soil_pH,Temperature,Humidity,Wind_Speed,N,P,K,Crop_Yield,Soil_Quality
1,3,3,1.0,0.36255529822997545,1.0,0.7217372159562011,0.5760869565217391,0.5277777777777777,0.40909090909090906,0.3846666363106698,0.010238907849829365
1,7,3,1.0,0.40076343195020914,0.9988220488832731,0.4377157240735471,0.4347826086956522,0.6805555555555556,0.681818181818182,0.482296305081183,0.021160409556314014
2,1,2,0.0,0.1402095657882656,1.0,0.7760659712953598,0.4565217391304347,0.3750000000000002,0.24242424242424232,0.16328966028904818,0.19317406143344704
2,0,1,0.3999999999999999,0.3487899699731558,1.0,0.6409637484044687,0.5434782608695651,0.6666666666666665,0.6969696969696969,0.5946688112745907,0.7651877133105802
2,5,0,0.2999999999999998,0.3003288579920176,1.0,0.6971733099581144,0.19565217391304335,0.38888888888888884,0.5151515151515152,0.3959550727997236,0.4894197952218431
2,2,2,0.0,0.2629351954578193,1.0,0.6729204644918919,0.3369565217391305,0.3750000000000002,0.4545454545454545,0.28616349773312666,0.1972696245733788
2,8,1,0.3999999999999999,0.292228890451107,1.0,0.7115042186421761,0.5434782608695651,0.5,0.6969696969696969,0.1423770446767721,0.7324232081911264
2,3,4,0.5,0.025929949735156277,1.0,0.4906899598987815,0.21739130434782628,0.11111111111111116,0.0,0.023874473777383443,0.3651877133105802
2,7,4,0.5,0.7888577792185576,0.3519369758308226,0.5110214954783483,0.10869565217391297,0.2222222222222221,0.18181818181818177,0.010700289040020794,0.3890784982935155
3,9,1,0.3999999999999999,0.24301687981411257,1.0,0.30270620362163003,0.6956521739130433,0.6666666666666665,0.5454545454545455,0.3662108368230394,0.7761092150170648
3,1,4,0.5,0.48086268497105855,0.8653106707698184,0.44859854885105144,0.32608695652173914,0.2222222222222221,0.09090909090909094,0.3409730318738896,0.4225255972696246
3,0,3,1.0,0.2690141522341877,1.0,0.7069502625428766,0.4347826086956522,0.5277777777777777,0.5454545454545455,0.24352749694021042,0.007508532423208203
3,2,1,0.3999999999999999,0.4464205561861577,0.9227196465818173,0.3895792130094061,0.6956521739130433,0.8333333333333333,1.0,0.6125278997865963,0.8907849829351537
3,6,3,1.0,0.48111204226249216,0.8648950359871401,0.7262128092248099,0.858695652173913,0.8333333333333333,0.8181818181818182,0.3354422797282479,0.06143344709897616
3,8,4,0.5,0.21540324785700093,1.0,0.5570123285810232,0.10869565217391297,0.0,0.09090909090909094,0.013628074388713695,0.336518771331058
3,3,3,1.0,0.11671563193484846,1.0,0.6598805408650631,0.5760869565217391,0.5277777777777777,0.40909090909090906,0.13369155580847833,0.010238907849829365
3,7,1,0.3999999999999999,0.009693735498322698,1.0,0.46419106409016264,0.5434782608695651,0.8333333333333333,0.8484848484848487,0.016479477747111802,0.8252559726962456
4,9,4,0.5,0.016104366043631912,1.0,0.7457604896825349,0.21739130434782628,0.11111111111111116,0.0,0.015727111210325738,0.3651877133105802
4,1,0,0.2999999999999998,0.13559792171644658,1.0,0.6544250983295065,0.5869565217391303,0.5277777777777779,0.3939393939393939,0.17246212748760922,0.5802047781569966
4,4,0,0.2999999999999998,0.20262879179879545,1.0,0.6003807596525826,0.717391304347826,0.6666666666666665,0.5151515151515152,0.004134062701375959,0.651877133105802
4,0,1,0.3999999999999999,0.3003584699633395,1.0,0.47893793103975163,0.5434782608695651,0.6666666666666665,0.6969696969696969,0.4524120167010282,0.7651877133105802
4,5,1,0.3999999999999999,0.3044282256542361,1.0,0.5903612730187915,0.3913043478260868,0.6666666666666665,0.8484848484848487,0.5077977060327575,0.7542662116040957
4,2,2,0.0,0.2693233815003403,1.0,0.581593031578163,0.3369565217391305,0.3750000000000002,0.4545454545454545,0.32476613619891015,0.1972696245733788
4,6,1,0.3999999999999999,0.3134203078801202,1.0,0.5331247994620667,0.9999999999999999,1.0,1.0,0.22785911451149748,1.0
4,3,4,0.5,0.19904999360981113,1.0,0.5059849214203156,0.21739130434782628,0.11111111111111116,0.0,0.2011469684424553,0.3651877133105802
5,9,2,0.0,0.6547705492677973,0.5754368236194392,0.5717560253861529,0.3369565217391305,0.25,0.13636363636363635,0.1506877612903244,0.1563139931740614
5,4,1,0.3999999999999999,0.20262238909519814,1.0,0.7338042754342008,0.9999999999999999,1.0,0.8484848484848487,0.005033188215755519,0.9726962457337884
5,0,3,1.0,0.7441510678922472,0.4264552068378267,0.5529448162479846,0.4347826086956522,0.5277777777777777,0.5454545454545455,0.04741504194701354,0.007508532423208203
5,5,2,0.0,0.20841904291276936,1.0,0.5365018748987407,0.09782608695652162,0.25,0.3484848484848485,0.20021074350323695,0.14539249146757685
5,2,3,1.0,0.3481157582532618,1.0,0.5952496724829405,0.5760869565217391,0.6805555555555556,0.8181818181818182,0.41645123860764927,0.03617747440273042
5,8,0,0.2999999999999998,0.3713314358353953,1.0,0.6415997485043496,0.32608695652173914,0.25,0.3939393939393939,0.21771022704173482,0.47508532423208205
5,3,0,0.2999999999999998,0.32706640346913196,1.0,0.41955349901449907,0.4565217391304347,0.38888888888888884,0.2727272727272726,0.37538222990297887,0.5085324232081911
5,7,0,0.2999999999999998,0.04984277692948008,1.0,0.5979024294666888,0.32608695652173914,0.5277777777777779,0.5151515151515152,0.07269315348471332,0.5419795221843003
6,9,4,0.5,0.2837641727429131,1.0,0.46321357787817846,0.21739130434782628,0.11111111111111116,0.0,0.24648225018471648,0.3651877133105802
6,1,0,0.2999999999999998,0.29358142069921667,1.0,0.5912870636797383,0.5869565217391303,0.5277777777777779,0.3939393939393939,0.43675489361346526,0.5802047781569966
6,0,2,0.0,0.06256234711983577,1.0,0.3599765058770933,0.21739130434782605,0.25,0.24242424242424232,0.07412801407789393,0.15085324232081912
6,5,1,0.3999999999999999,0.6630346841866428,0.5616619630518453,0.32193651080998187,0.3913043478260868,0.6666666666666665,0.8484848484848487,0.2333783562122834,0.7542662116040957
6,8,3,1.0,0.3037786898582968,1.0,0.5070765730497763,0.4347826086956522,0.375,0.5454545454545455,0.09221598440636807,0.0
6,3,1,0.3999999999999999,0.4727566100355919,0.878822073122639,0.6563163516938928,0.6956521739130433,0.6666666666666665,0.5454545454545455,0.5454945952017521,0.7761092150170648
6,7,1,0.3999999999999999,0.28845190658542563,1.0,0.4714480556520681,0.5434782608695651,0.8333333333333333,0.8484848484848487,0.5466090717711258,0.8252559726962456
7,9,2,0.0,0.028481612206320728,1.0,0.6577103372296189,0.3369565217391305,0.25,0.13636363636363635,0.03362342512760162,0.1563139931740614
7,1,4,0.5,0.06451459193134806,1.0,0.5120716822793603,0.32608695652173914,0.2222222222222221,0.09090909090909094,0.07269519205407467,0.4225255972696246
7,0,3,1.0,0.6490618350307973,0.5849522470009694,0.38896468360869435,0.4347826086956522,0.5277777777777777,0.5454545454545455,0.18581925221573692,0.007508532423208203
7,2,2,0.0,0.03693868914923898,1.0,0.6085727026664948,0.3369565217391305,0.3750000000000002,0.4545454545454545,0.04424701021602776,0.1972696245733788
7,3,0,0.2999999999999998,0.20038433941389588,1.0,0.6472834010564141,0.4565217391304347,0.38888888888888884,0.2727272727272726,0.3156783602413954,0.5085324232081911
7,7,0,0.2999999999999998,0.28281107876395384,1.0,0.5621845669969522,0.32608695652173914,0.5277777777777779,0.5151515151515152,0.37548357434221624,0.5419795221843003
8,9,1,0.3999999999999999,0.3216106419999736,1.0,0.6815863961978308,0.6956521739130433,0.6666666666666665,0.5454545454545455,0.47975601723300926,0.7761092150170648
8,1,3,1.0,0.24088532737753232,1.0,0.6387147972919754,0.717391304347826,0.6805555555555556,0.5454545454545455,0.2848744078966491,0.03276450511945392
8,4,1,0.3999999999999999,0.3003245423333958,1.0,0.6850747445334197,0.9999999999999999,1.0,0.8484848484848487,0.1865101142219512,0.9726962457337884
8,0,2,0.0,0.026374173680002944,1.0,0.5883777381780684,0.21739130434782605,0.25,0.24242424242424232,0.024417898150258882,0.15085324232081912
8,2,1,0.3999999999999999,0.4564507206367837,0.9060011251474283,0.47635322468021307,0.6956521739130433,0.8333333333333333,1.0,0.6151053184466984,0.8907849829351537
8,6,3,1.0,0.3059272784590813,1.0,0.5307197601314209,0.858695652173913,0.8333333333333333,0.8181818181818182,0.13733237045710092,0.06143344709897616
8,3,4,0.5,0.5741721245843255,0.709780233169873,0.7628864218575764,0.21739130434782628,0.11111111111111116,0.0,0.22466529153586867,0.3651877133105802
8,7,4,0.5,0.27659491167646355,1.0,0.47052824099734625,0.10869565217391297,0.2222222222222221,0.18181818181818177,0.34052476678217225,0.3890784982935155
9,9,3,1.0,0.3529440907557885,1.0,0.4157132675034603,0.5760869565217391,0.5277777777777777,0.40909090909090906,0.34464781292597046,0.010238907849829365
9,1,4,0.5,0.3581681601898501,1.0,0.5130978729894436,0.32608695652173914,0.2222222222222221,0.09090909090909094,0.5524600808529606,0.4225255972696246
9,4,4,0.5,0.336436135146467,1.0,0.5150458839659449,0.4347826086956522,0.33333333333333326,0.18181818181818177,0.17856386364911606,0.47986348122866895
9,0,2,0.0,0.17398836476247392,1.0,0.7907056853236091,0.21739130434782605,0.25,0.24242424242424232,0.1900822281771722,0.15085324232081912
9,5,3,1.0,0.24041014378026782,1.0,0.45371841200068375,0.2934782608695651,0.5277777777777777,0.681818181818182,0.21463980968756668,0.0047781569965870685
9,2,3,1.0,0.2538945574056598,1.0,0.6309347643593031,0.5760869565217391,0.6805555555555556,0.8181818181818182,0.3211948514370346,0.03617747440273042
9,6,3,1.0,0.2649366314979751,1.0,0.7613083331166405,0.858695652173913,0.8333333333333333,0.8181818181818182,0.09249036135014335,0.06143344709897616
9,8,4,0.5,0.2992518489480738,1.0,0.49978605462567527,0.10869565217391297,0.0,0.09090909090909094,0.10199211256977865,0.336518771331058
9,7,2,0.0,0.2475269571836456,1.0,0.589480452570512,0.21739130434782605,0.3750000000000002,0.3484848484848485,0.2540240872639217,0.17269624573378836
10,9,3,1.0,0.06715270070553442,1.0,0.7222173651810581,0.5760869565217391,0.5277777777777777,0.40909090909090906,0.05714436515719879,0.010238907849829365
10,1,0,0.2999999999999998,0.5140832349383041,0.8099378521661373,0.4636905168380426,0.5869565217391303,0.5277777777777779,0.3939393939393939,0.3370314920875503,0.5802047781569966
10,0,4,0.5,0.03454626705324376,1.0,0.4165742638346801,0.10869565217391297,0.11111111111111116,0.09090909090909094,0.03874727620572293,0.35563139931740617
10,2,0,0.2999999999999998,0.29157294290924174,1.0,0.5813206952839844,0.4565217391304347,0.5277777777777779,0.6363636363636364,0.4284932191304149,0.5897610921501708
10,6,3,1.0,0.3687660304190036,1.0,0.4212749141350386,0.858695652173913,0.8333333333333333,0.8181818181818182,0.20531684468501207,0.06143344709897616
10,3,4,0.5,0.17135986168956763,1.0,0.4790362301747384,0.21739130434782628,0.11111111111111116,0.0,0.1759678599660017,0.3651877133105802
10,7,0,0.2999999999999998,0.05250972121029057,1.0,0.5339652633857974,0.32608695652173914,0.5277777777777779,0.5151515151515152,0.06268715881442412,0.5419795221843003
11,9,0,0.2999999999999998,0.04861371131850334,1.0,0.44499410899464115,0.4565217391304347,0.38888888888888884,0.2727272727272726,0.05566968167701287,0.5085324232081911
11,1,1,0.3999999999999999,0.045753334128086076,1.0,0.5959141097909745,0.8478260869565216,0.8333333333333333,0.6969696969696969,0.09936531373250466,0.8744027303754267
11,4,4,0.5,0.5456318519100108,0.7573518520398981,0.36840482788115636,0.4347826086956522,0.33333333333333326,0.18181818181818177,0.4098883753472782,0.47986348122866895
11,0,1,0.3999999999999999,0.11929636707912805,1.0,0.6455504671471904,0.5434782608695651,0.6666666666666665,0.6969696969696969,0.22530591623046,0.7651877133105802
11,2,0,0.2999999999999998,0.11052021037395876,1.0,0.341052827901002,0.4565217391304347,0.5277777777777779,0.6363636363636364,0.18418396717688112,0.5897610921501708
11,6,1,0.3999999999999999,0.25515828034906396,1.0,0.5880963423443968,0.9999999999999999,1.0,1.0,0.08482604435643135,1.0
11,3,3,1.0,0.2010704777710055,1.0,0.5593540928210601,0.5760869565217391,0.5277777777777777,0.40909090909090906,0.20520976687269088,0.010238907849829365
11,7,4,0.5,0.32461344842404416,1.0,0.38378553346225097,0.10869565217391297,0.2222222222222221,0.18181818181818177,0.3772113004314682,0.3890784982935155
12,1,4,0.5,0.378618031124923,1.0,0.8091150033030757,0.32608695652173914,0.2222222222222221,0.09090909090909094,0.5179673678686857,0.4225255972696246
12,0,1,0.3999999999999999,0.37561746433346543,1.0,0.5824832365418523,0.5434782608695651,0.6666666666666665,0.6969696969696969,0.6677112638143639,0.7651877133105802
12,5,0,0.2999999999999998,0.4117436805380714,0.9805199041602473,0.3353965956790434,0.19565217391304335,0.38888888888888884,0.5151515151515152,0.4401229618921115,0.4894197952218431
12,6,2,0.0,0.24404416019562214,1.0,0.31987539836870504,0.5760869565217391,0.5,0.4545454545454545,0.059138586671867825,0.23959044368600688
12,8,0,0.2999999999999998,0.3291908245972923,1.0,0.5517017879530048,0.32608695652173914,0.25,0.3939393939393939,0.1756025414806303,0.47508532423208205
13,9,2,0.0,0.34952144816635733,1.0,0.5174736381655421,0.3369565217391305,0.25,0.13636363636363635,0.4221737864755574,0.1563139931740614
13,1,0,0.2999999999999998,0.13613831847566504,1.0,0.3841483523627992,0.5869565217391303,0.5277777777777779,0.3939393939393939,0.2074095369831641,0.5802047781569966
13,5,0,0.2999999999999998,0.3029574520441898,1.0,0.7029341540245684,0.19565217391304335,0.38888888888888884,0.5151515151515152,0.42256141992719903,0.4894197952218431
13,2,4,0.5,0.07592698775346673,1.0,0.5756199252342671,0.21739130434782628,0.2222222222222221,0.2727272727272726,0.08934008534014655,0.4273037542662117
13,6,0,0.2999999999999998,0.23844638623384684,1.0,0.7516118605696022,0.717391304347826,0.6666666666666665,0.6363636363636364,0.06048717018695753,0.6709897610921502
13,8,1,0.3999999999999999,0.22551291718506317,1.0,0.6591238342408371,0.5434782608695651,0.5,0.6969696969696969,0.03652970106559067,0.7324232081911264
13,3,1,0.3999999999999999,0.005533644561572959,1.0,0.5633851909197267,0.6956521739130433,0.6666666666666665,0.5454545454545455,0.010623115916425202,0.7761092150170648
14,4,2,0.0,0.6749709504554804,0.5417663048655346,0.6793563837667628,0.5760869565217391,0.5,0.3484848484848485,0.3635377543313039,0.23003412969283268
14,0,1,0.3999999999999999,0.5164848377267984,0.8059348023762771,0.3646251298616757,0.5434782608695651,0.6666666666666665,0.6969696969696969,0.4137127260492335,0.7651877133105802
14,5,2,0.0,0.385289640925234,1.0,0.7903458839539459,0.09782608695652162,0.25,0.3484848484848485,0.3223520191304101,0.14539249146757685
14,2,3,1.0,0.312635203005871,1.0,0.496709386872995,0.5760869565217391,0.6805555555555556,0.8181818181818182,0.3488266660044651,0.03617747440273042
14,6,2,0.0,0.3595464455620787,1.0,0.571536424935517,0.5760869565217391,0.5,0.4545454545454545,0.23048658007339476,0.23959044368600688
14,3,0,0.2999999999999998,0.38665679990147517,1.0,0.45905177941540615,0.4565217391304347,0.38888888888888884,0.2727272727272726,0.48160554438558056,0.5085324232081911
15,9,2,0.0,0.2519751893926312,1.0,0.44136784095752,0.3369565217391305,0.25,0.13636363636363635,0.2685887439967189,0.1563139931740614
15,0,3,1.0,0.35209851392922187,1.0,0.8499359531455674,0.4347826086956522,0.5277777777777777,0.5454545454545455,0.3493039247035817,0.007508532423208203
15,5,1,0.3999999999999999,0.31545627716910896,1.0,0.5283441963965849,0.3913043478260868,0.6666666666666665,0.8484848484848487,0.5323862338670453,0.7542662116040957
15,2,4,0.5,0.07920327102784763,1.0,0.4904713336666295,0.21739130434782628,0.2222222222222221,0.2727272727272726,0.0813302099551206,0.4273037542662117
15,6,4,0.5,0.29764753607197136,1.0,0.7495060574889665,0.4347826086956522,0.33333333333333326,0.2727272727272726,0.12480345780116886,0.49419795221843
15,8,4,0.5,0.22277144582636765,1.0,0.6481406747026986,0.10869565217391297,0.0,0.09090909090909094,0.024368157299597036,0.336518771331058
15,3,1,0.3999999999999999,0.27892585660157043,1.0,0.5013139303374975,0.6956521739130433,0.6666666666666665,0.5454545454545455,0.47753827157987366,0.7761092150170648
15,7,2,0.0,0.6151747147556927,0.6414361211645403,0.6552596147029073,0.21739130434782605,0.3750000000000002,0.3484848484848485,0.15958500255894273,0.17269624573378836
16,9,0,0.2999999999999998,0.14998823517397797,1.0,0.7148924807856795,0.4565217391304347,0.38888888888888884,0.2727272727272726,0.18460744155486472,0.5085324232081911
16,0,1,0.3999999999999999,0.21100734488317374,1.0,0.26962253816789233,0.5434782608695651,0.6666666666666665,0.6969696969696969,0.39696955163264064,0.7651877133105802
16,2,3,1.0,0.11694936296485414,1.0,0.7650950678161732,0.5760869565217391,0.6805555555555556,0.8181818181818182,0.13875396439129414,0.03617747440273042
16,3,0,0.2999999999999998,0.5284985478785329,0.785910058847195,0.548713485729764,0.4565217391304347,0.38888888888888884,0.2727272727272726,0.36167900539330816,0.5085324232081911
16,7,2,0.0,0.010519954924144703,1.0,0.8334800920964229,0.21739130434782605,0.3750000000000002,0.3484848484848485,0.009974865427847514,0.17269624573378836
17,1,1,0.3999999999999999,0.10528713883283514,1.0,0.7254162561726298,0.8478260869565216,0.8333333333333333,0.6969696969696969,0.21193367404783678,0.8744027303754267
17,4,2,0.0,0.34366652194841074,1.0,0.7479508031177172,0.5760869565217391,0.5,0.3484848484848485,0.15198394355996137,0.23003412969283268
17,0,0,0.2999999999999998,0.06394530793109304,1.0,0.5759178889609231,0.32608695652173914,0.38888888888888884,0.3939393939393939,0.10533322070664033,0.4989761092150171
17,5,4,0.5,0.3736218870624217,1.0,0.43737450472905265,0.0,0.11111111111111116,0.18181818181818177,0.3493641038566325,0.34607508532423226
17,2,2,0.0,0.2409507923937929,1.0,0.7029757742492767,0.3369565217391305,0.3750000000000002,0.4545454545454545,0.28586611571997517,0.1972696245733788
17,3,3,1.0,0.47950358376096147,0.8675760536381016,0.4678993021552352,0.5760869565217391,0.5277777777777777,0.40909090909090906,0.3637448608349711,0.010238907849829365
17,7,0,0.2999999999999998,0.07391685398733983,1.0,0.4279992823352216,0.32608695652173914,0.5277777777777779,0.5151515151515152,0.08518144576067778,0.5419795221843003
18,1,1,0.3999999999999999,0.3551433449111757,1.0,0.4139452427530437,0.8478260869565216,0.8333333333333333,0.6969696969696969,0.6396655241176448,0.8744027303754267
18,0,1,0.3999999999999999,0.3392873152093041,1.0,0.4273682598912939,0.5434782608695651,0.6666666666666665,0.6969696969696969,0.5871633070623705,0.7651877133105802
18,5,2,0.0,0.6554319592481728,0.5743343694185876,0.3514502238551539,0.09782608695652162,0.25,0.3484848484848485,0.13965235675994003,0.14539249146757685
18,2,4,0.5,0.42599118548209447,0.9567718172803401,0.4220269133364706,0.21739130434782628,0.2222222222222221,0.2727272727272726,0.3895995911010346,0.4273037542662117
18,6,1,0.3999999999999999,0.23964547311153928,1.0,0.5356226998965178,0.9999999999999999,1.0,1.0,0.07613151609646554,1.0
18,3,1,0.3999999999999999,0.4777868501842224,0.8704375468111332,0.22369668014126903,0.6956521739130433,0.6666666666666665,0.5454545454545455,0.4248342971909152,0.7761092150170648
19,9,3,1.0,0.221971941034264,1.0,0.530714251153166,0.5760869565217391,0.5277777777777777,0.40909090909090906,0.24940719931325409,0.010238907849829365
19,1,0,0.2999999999999998,0.14113786691273644,1.0,0.5086431031421349,0.5869565217391303,0.5277777777777779,0.3939393939393939,0.20328150095685818,0.5802047781569966
19,4,2,0.0,0.4445052132854924,0.9259121865941582,0.28385307522601977,0.5760869565217391,0.5,0.3484848484848485,0.2706280350558682,0.23003412969283268
19,0,3,1.0,0.07519374459702605,1.0,0.34162722648196153,0.4347826086956522,0.5277777777777777,0.5454545454545455,0.08742023117282476,0.007508532423208203
19,5,3,1.0,0.3001346614231377,1.0,0.422895044812457,0.2934782608695651,0.5277777777777777,0.681818181818182,0.3020871712732015,0.0047781569965870685
19,2,1,0.3999999999999999,0.15417028046021697,1.0,0.5193194955504103,0.6956521739130433,0.8333333333333333,1.0,0.25586052670016457,0.8907849829351537
19,6,0,0.2999999999999998,0.2652596294683167,1.0,0.3983557605816564,0.717391304347826,0.6666666666666665,0.6363636363636364,0.1151077361696126,0.6709897610921502
19,3,0,0.2999999999999998,0.13414376959161312,1.0,0.5415182313605982,0.4565217391304347,0.38888888888888884,0.2727272727272726,0.1686638754379573,0.5085324232081911
19,7,4,0.5,0.40319466889972466,0.9947696041549099,0.336050225075169,0.10869565217391297,0.2222222222222221,0.18181818181818177,0.4139311687154107,0.3890784982935155
20,9,2,0.0,0.23331043674076657,1.0,0.43247969305467426,0.3369565217391305,0.25,0.13636363636363635,0.2332996512463649,0.1563139931740614
20,1,4,0.5,0.2667619954900815,1.0,0.8361194356590328,0.32608695652173914,0.2222222222222221,0.09090909090909094,0.22401571561243144,0.4225255972696246
20,4,4,0.5,0.6311452710186494,0.6148160105456455,0.6369050954351705,0.4347826086956522,0.33333333333333326,0.18181818181818177,0.43420535215670353,0.47986348122866895
20,0,1,0.3999999999999999,0.11637823851510565,1.0,0.4239820115901369,0.5434782608695651,0.6666666666666665,0.6969696969696969,0.187253693019902,0.7651877133105802
20,5,3,1.0,0.09205063142343495,1.0,0.45699668065257193,0.2934782608695651,0.5277777777777777,0.681818181818182,0.09789836121824609,0.0047781569965870685
20,2,0,0.2999999999999998,0.004312583868794961,1.0,0.8022719693033784,0.4565217391304347,0.5277777777777779,0.6363636363636364,0.0067924176252821475,0.5897610921501708
20,3,4,0.5,0.7522710495589058,0.4129206244080823,0.5267764814770913,0.21739130434782628,0.11111111111111116,0.0,0.046564713248684525,0.3651877133105802
20,7,0,0.2999999999999998,0.42867494098436687,0.9522984685022351,0.3234842881370757,0.32608695652173914,0.5277777777777779,0.5151515151515152,0.46215645917380466,0.5419795221843003
21,9,1,0.3999999999999999,0.15501245818764975,1.0,0.7033009131039794,0.6956521739130433,0.6666666666666665,0.5454545454545455,0.26386629638241926,0.7761092150170648
21,1,1,0.3999999999999999,0.28649850595903015,1.0,0.5376895503921267,0.8478260869565216,0.8333333333333333,0.6969696969696969,0.5529167629355272,0.8744027303754267
21,0,2,0.0,0.22907201711898884,1.0,0.5528653801050067,0.21739130434782605,0.25,0.24242424242424232,0.21126712038502812,0.15085324232081912
21,5,3,1.0,0.27495175119875814,1.0,0.4234445310240683,0.2934782608695651,0.5277777777777777,0.681818181818182,0.22601287731853156,0.0047781569965870685
21,2,4,0.5,0.12983615039755791,1.0,0.7587887464041688,0.21739130434782628,0.2222222222222221,0.2727272727272726,0.14150596835833057,0.4273037542662117
21,3,2,0.0,0.4129727348937068,0.9784712865438694,0.5683615410034248,0.3369565217391305,0.25,0.13636363636363635,0.419574161186211,0.1563139931740614
21,7,3,1.0,0.32377570658576027,1.0,0.6569558552890935,0.4347826086956522,0.6805555555555556,0.681818181818182,0.37924002096279885,0.021160409556314014
22,9,4,0.5,0.2534410238742907,1.0,0.6446190007217808,0.21739130434782628,0.11111111111111116,0.0,0.26092339091113464,0.3651877133105802
22,1,0,0.2999999999999998,0.22443663349543663,1.0,0.6550412030883515,0.5869565217391303,0.5277777777777779,0.3939393939393939,0.3298756395247013,0.5802047781569966
22,0,3,1.0,0.007226149701585027,1.0,0.6935619979083791,0.4347826086956522,0.5277777777777777,0.5454545454545455,0.007569975785066749,0.007508532423208203
22,5,1,0.3999999999999999,0.38771131844837325,1.0,0.48952392184263543,0.3913043478260868,0.6666666666666665,0.8484848484848487,0.6369746492160381,0.7542662116040957
22,2,1,0.3999999999999999,0.10755023523618734,1.0,0.4473883294627992,0.6956521739130433,0.8333333333333333,1.0,0.25433522571617195,0.8907849829351537
22,8,4,0.5,0.22702324559557963,1.0,0.8068389271053215,0.10869565217391297,0.0,0.09090909090909094,0.02850917948870388,0.336518771331058
22,3,3,1.0,0.373605081608847,1.0,0.5886307945187013,0.5760869565217391,0.5277777777777777,0.40909090909090906,0.34538431841738854,0.010238907849829365
22,7,1,0.3999999999999999,0.31714284047453,1.0,0.5637326563569791,0.5434782608695651,0.8333333333333333,0.8484848484848487,0.6127745622902332,0.8252559726962456
23,9,1,0.3999999999999999,0.19516524345674702,1.0,0.48466464628302014,0.6956521739130433,0.6666666666666665,0.5454545454545455,0.2725937213515902,0.7761092150170648
23,1,4,0.5,0.3136122222236898,1.0,0.4982730387488821,0.32608695652173914,0.2222222222222221,0.09090909090909094,0.41801643462080107,0.4225255972696246
23,0,0,0.2999999999999998,0.03903586189403674,1.0,0.428986982394196,0.32608695652173914,0.38888888888888884,0.3939393939393939,0.04695144725645934,0.4989761092150171
23,5,4,0.5,0.2920527384519379,1.0,0.5225538988250635,0.0,0.11111111111111116,0.18181818181818177,0.2707582446509407,0.34607508532423226
23,2,1,0.3999999999999999,0.14498707870270344,1.0,0.532973162067778,0.6956521739130433,0.8333333333333333,1.0,0.24686215585580795,0.8907849829351537
23,3,4,0.5,0.3111164519678843,1.0,0.4762746746640917,0.21739130434782628,0.11111111111111116,0.0,0.31329110636667595,0.3651877133105802
23,7,4,0.5,0.16639266086201443,1.0,0.8638046110353177,0.10869565217391297,0.2222222222222221,0.18181818181818177,0.1921460824051162,0.3890784982935155
24,9,4,0.5,0.12532856549113724,1.0,0.40797320855452773,0.21739130434782628,0.11111111111111116,0.0,0.14336180129298676,0.3651877133105802
24,1,1,0.3999999999999999,0.4097646228668672,0.983818645497819,0.48503684480045445,0.8478260869565216,0.8333333333333333,0.6969696969696969,0.7588856618392604,0.8744027303754267
24,4,3,1.0,0.6715797464451394,0.5474188459793288,0.669844231762325,0.858695652173913,0.8333333333333333,0.681818181818182,0.37601757492323407,0.05529010238907853
24,0,4,0.5,0.23296691206931763,1.0,0.36825248876690575,0.10869565217391297,0.11111111111111116,0.09090909090909094,0.22540566545008098,0.35563139931740617
