soil_ph,temp,humidity,wind_speed,n,p,k,crop_yield,soil_quality,crop_type_Barley,crop_type_Corn,crop_type_Cotton,crop_type_Potato,crop_type_Rice,crop_type_Soybean,crop_type_Sugarcane,crop_type_Sunflower,crop_type_Tomato,crop_type_Wheat,soil_type_Clay,soil_type_Loamy,soil_type_Peaty,soil_type_Saline,soil_type_Sandy,year,month,day
-0.12296377083550436,-0.3724822202991595,0.816278949019689,0.4747952614999409,1.0075634219659588,1.4734631507344618,2.10859866401047,108.29273092196144,1.7035854170950053,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,2014,1,2
-0.4288136574161085,-0.2926550764698174,0.816278949019689,-0.24635071272366224,-0.5512308600970075,-0.9086691647478153,-0.23651166649596705,31.009610621508735,0.27037824895842993,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,2014,1,2
1.7121355486481207,-0.4408767100665082,0.816278949019689,1.3542070010543263,0.5032476248279404,0.2256795569104119,-0.17788390823330613,52.589621860831095,-1.3322721311745884,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,2014,1,2
1.7121355486481207,-0.2672078258443355,0.8115868179829653,-0.9337517146849337,-0.09276195360789975,0.8495713538224376,0.8774157404945914,65.93659541111212,-1.2946180840642676,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,2014,1,2
-1.346363317157921,-1.4515132291766937,0.816278949019689,1.7918568016717056,-0.0010681723100781967,-0.39821224000161226,-0.8227892491225763,22.325126643223808,-0.7015668420767195,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,2014,1,3
-0.12296377083550436,-0.5034447804365045,0.816278949019689,0.7035296249851136,0.365706952881208,0.7928539177395255,0.9360434987572515,81.29906551707641,1.2705638753263189,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,2014,1,3
-0.4288136574161085,-0.7237169169285604,0.816278949019689,1.1563304162635444,-1.1013935478839367,-0.3414948039187017,0.23251039960532036,54.13286650296527,0.31979918579072564,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,2014,1,3
-1.346363317157921,-0.893683754273867,0.816278949019689,0.9609596054206553,-0.505383969448096,-0.39821224000161226,-0.002000633445323362,39.1232360605833,-0.6874465744103493,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,2014,1,3
-0.12296377083550436,-0.7605340076392958,0.816278949019689,1.2717742413446025,0.365706952881208,0.11224468474458918,0.9360434987572515,19.466158350497768,1.1576017339953573,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,2014,1,3
0.1828861157450998,-1.9709527169727599,0.816278949019689,-0.5070133585043104,-1.0096997665861147,-1.4758435255769289,-1.760833381325151,3.2656457465653888,-0.10851560008917102,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,2014,1,3
0.1828861157450998,1.496812179857588,-1.765149589293718,-0.3432309851166941,-1.468168673075223,-1.022104036913638,-1.05730028217322,1.4646000454946262,-0.026147372035344313,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,2014,1,3
-0.12296377083550436,-0.9842192323675202,0.816278949019689,-2.021332119175467,1.0075634219659588,0.7928539177395255,0.3497659161306422,50.06652544236726,1.308217922436639,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,2014,1,4
0.1828861157450998,0.09687035711579613,0.2797711321652651,-0.8460842158752249,-0.5512308600970075,-1.022104036913638,-1.4090668317491857,46.616259561457184,0.0891681472400118,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,2014,1,4
1.7121355486481207,-0.8660528407014605,0.816278949019689,1.2350894697823478,-0.09276195360789975,0.2256795569104119,0.3497659161306422,33.29445898862128,-1.3416856429521684,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,2014,1,4
-0.12296377083550436,-0.05968076155720221,0.5084482252711857,-1.321519377281339,1.0075634219659588,1.4734631507344618,2.10859866401047,83.74058544645528,1.7035854170950053,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,2014,1,4
1.7121355486481207,0.09800377030192604,0.27811553471639644,1.3902605143259497,1.6952667816996205,1.4734631507344618,1.4050655648585388,45.86014921579415,-1.1557687853449607,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,2014,1,4
0.1828861157450998,-1.1097325245483867,0.816278949019689,0.027251990463370773,-1.468168673075223,-1.9295830142402197,-1.4090668317491857,1.864858226250708,-0.20735747375376243,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,2014,1,4
1.7121355486481207,-1.5583011007903174,0.816278949019689,0.8559154176839615,0.5032476248279404,0.2256795569104119,-0.17788390823330613,18.27876325168955,-1.3322721311745884,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,2014,1,4
-0.12296377083550436,-2.044751799418125,0.816278949019689,-0.7204774144140129,0.365706952881208,1.4734631507344618,1.5223210813838615,2.254674208267196,1.4776611344330814,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,2014,1,4
0.1828861157450998,-2.015613316441793,0.816278949019689,1.5477284776806952,-1.0096997665861147,-1.4758435255769289,-1.760833381325151,2.1518180130853373,-0.10851560008917102,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,2014,1,5
-0.4288136574161085,-1.4724747104740248,0.816278949019689,0.811968647266326,0.5490945154768511,0.2256795569104127,-0.23651166649596705,23.579096656968137,0.6327984523952646,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,2014,1,5
-0.4288136574161085,-1.1677967458060414,0.816278949019689,0.3766099886922772,1.0992572032637804,0.7928539177395255,0.23251039960532036,0.5669297945276307,0.8799031365567431,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,2014,1,5
-0.12296377083550436,-0.7235823205084173,0.816278949019689,-0.6016828029798215,0.365706952881208,0.7928539177395255,0.9360434987572515,61.85110775554646,1.2705638753263189,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,2014,1,5
-0.12296377083550436,-0.7050839050906402,0.816278949019689,0.2958971819991593,-0.27614951620354283,0.7928539177395255,1.5223210813838615,69.42289755965098,1.2329098282159985,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,2014,1,5
-1.346363317157921,-0.8646472891501917,0.816278949019689,0.2252638848750093,-0.505383969448096,-0.39821224000161226,-0.002000633445323362,44.40061127922674,-0.6874465744103493,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,2014,1,5
-0.12296377083550436,-0.664211851552565,0.816278949019689,-0.16517598420473192,2.2912763601354604,2.1540723837293982,2.10859866401047,31.152430971059463,2.0801258881982103,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,2014,1,5
0.1828861157450998,-1.184063593406821,0.816278949019689,-0.3838035257267658,-1.0096997665861147,-1.4758435255769289,-1.760833381325151,27.500607590476307,-0.10851560008917102,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,2014,1,5
-1.346363317157921,0.8873403908270089,-0.8748829580044362,0.1460210645355906,-0.505383969448096,-0.9086691647478153,-1.2331835569612029,20.60231825170257,-0.8286492510740513,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,2014,1,6
-0.12296377083550436,-1.1678258482583594,0.816278949019689,1.4514142008441238,2.2912763601354604,2.1540723837293982,1.5223210813838615,0.6898494419046514,1.9859907704224093,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,2014,1,6
1.7121355486481207,1.2936050635369212,-1.4683212238847776,-0.005514192940797739,-0.09276195360789975,0.2256795569104119,0.3497659161306422,6.483882013014096,-1.3416856429521684,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,2014,1,6
-1.346363317157921,-1.14147809706771,0.816278949019689,-0.13797167255975365,-1.5140155637241337,-0.9086691647478153,-0.4123949412839498,27.372616072547128,-0.8663032981843716,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,2014,1,6
1.7121355486481207,-0.5065093006242963,0.816278949019689,0.33527608986235696,0.5032476248279404,0.8495713538224376,1.4050655648585388,56.93490185108868,-1.242843769287577,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,2014,1,6
-0.4288136574161085,-0.4009861978296753,0.816278949019689,0.7086529766092748,-0.5512308600970075,-0.9086691647478153,-0.23651166649596705,29.764974326685262,0.27037824895842993,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,2014,1,6
-0.4288136574161085,-0.6021857339649961,0.816278949019689,-1.0800590270140848,-0.0010681723100781967,-0.3414948039187017,-0.7055337325972545,51.32034861311793,0.38569376823378604,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,2014,1,6
-0.4288136574161085,-1.8622608335155837,0.816278949019689,0.35664559405541535,-0.5512308600970075,0.2256795569104127,0.23251039960532036,9.939658216534644,0.501009287509143,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,2014,1,6
0.1828861157450998,-0.7990090111660767,0.816278949019689,-0.7283516357745154,-1.0096997665861147,-1.4758435255769289,-1.760833381325151,33.69840395636187,-0.10851560008917102,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,2014,1,7
-0.4288136574161085,-0.7543863004315619,0.816278949019689,0.30335496555498376,0.5490945154768511,0.2256795569104127,-0.23651166649596705,59.71061900499655,0.6327984523952646,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,2014,1,7
-1.346363317157921,-1.8044460870817667,0.816278949019689,-1.559986443079427,-1.0096997665861154,-0.9086691647478153,-0.8227892491225763,10.135818324693346,-0.8474762746292113,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,2014,1,7
-0.12296377083550436,0.9249036777681177,-0.9297523408488935,-1.8664207825498877,-0.27614951620354283,0.7928539177395255,1.5223210813838615,31.906967721267574,1.2329098282159985,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,2014,1,7
1.7121355486481207,-0.70803626486223,0.816278949019689,-0.3750096353643861,-0.09276195360789975,-0.3982122400016131,0.3497659161306422,12.608628737682553,-1.3675728003405139,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,2014,1,7
-0.12296377083550436,0.060025506232165717,0.3335910822710757,0.8272037958110235,1.0075634219659588,0.7928539177395255,0.3497659161306422,74.5764475921633,1.308217922436639,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,2014,1,7
-0.12296377083550436,-0.7777016761383898,0.816278949019689,-0.6620181161966523,0.365706952881208,1.4734631507344618,1.5223210813838615,74.72880792976522,1.4776611344330814,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,2014,1,7
-1.346363317157921,-1.959354548438188,0.816278949019689,0.8384331620640417,-0.505383969448096,-0.9086691647478153,-1.2331835569612029,4.598427035828945,-0.8286492510740513,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,2014,1,8
0.1828861157450998,-1.7955724744466561,0.816278949019689,-0.33477111812352106,-0.5512308600970075,-1.022104036913638,-1.4090668317491857,9.939936909801649,0.0891681472400118,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,2014,1,8
1.7121355486481207,0.8613923547585001,-0.836980185349404,-1.3264697699052093,-0.09276195360789975,0.2256795569104119,0.3497659161306422,25.40515212452463,-1.3416856429521684,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,2014,1,8
-1.346363317157921,-1.9209142747725867,0.816278949019689,0.44260086597864623,-0.505383969448096,-0.39821224000161226,-0.002000633445323362,6.05077969634733,-0.6874465744103493,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,2014,1,8
-0.4288136574161085,-1.1779985406445286,0.816278949019689,0.7544381117676466,-0.0010681723100781967,-0.3414948039187017,-0.7055337325972545,43.15821942372489,0.38569376823378604,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,2014,1,8
-0.4288136574161085,-0.8033411454989575,0.816278949019689,0.06891738657534988,-0.5512308600970075,0.2256795569104127,0.23251039960532036,51.33420343375804,0.501009287509143,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,2014,1,8
-0.12296377083550436,-0.6269840141916302,0.816278949019689,1.0307687379802288,1.0075634219659588,0.7928539177395255,0.3497659161306422,65.58931209911634,1.308217922436639,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,2014,1,9
1.7121355486481207,-0.9939078587744654,0.816278949019689,0.6854130125238768,1.0992572032637804,0.8495713538224376,0.3497659161306422,38.94700430472387,-1.2546106590095523,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,2014,1,9
-0.12296377083550436,-0.7237365330559277,0.816278949019689,1.058869417703588,2.2912763601354604,2.1540723837293982,1.5223210813838615,25.49960002176692,1.9859907704224093,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,2014,1,9
-1.346363317157921,-1.9689335689711542,0.816278949019689,0.27991865235788965,-1.0096997665861154,-0.9086691647478153,-0.8227892491225763,3.339937412435889,-0.8474762746292113,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,2014,1,9
-0.12296377083550436,-0.014090273378434059,0.44185336221065913,-0.6225041197179793,1.0075634219659588,1.4734631507344618,2.10859866401047,84.09294491993916,1.7035854170950053,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,2014,1,9
1.7121355486481207,-0.6982702033298104,0.816278949019689,-0.18454997827036454,1.6952667816996205,1.4734631507344618,1.4050655648585388,18.77649982530085,-1.1557687853449607,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,2014,1,9
0.1828861157450998,0.5209933039126114,-0.33975304252682675,1.685687846618996,-1.0096997665861147,-1.4758435255769289,-1.760833381325151,30.71580272764917,-0.10851560008917102,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,2014,1,9
0.1828861157450998,-0.8315957263200913,0.816278949019689,-0.6694277595380266,-1.468168673075223,-1.022104036913638,-1.05730028217322,46.55497714190161,-0.026147372035344313,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,2014,1,9
1.7121355486481207,-0.4845628971567173,0.816278949019689,-1.1109943308810462,0.5032476248279404,0.2256795569104119,-0.17788390823330613,47.1186396895767,-1.3322721311745884,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,2014,1,10
0.1828861157450998,-0.4608177355543283,0.816278949019689,-0.32650455363369035,-0.5512308600970075,-1.022104036913638,-1.4090668317491857,75.52870067180932,0.0891681472400118,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,2014,1,10
0.1828861157450998,-0.559597136003662,0.816278949019689,-0.3108121894309035,-0.09276195360789975,-0.5683645482503471,-1.05730028217322,24.41326635337319,0.28685189456919463,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,2014,1,10
-1.346363317157921,-1.2979771687354786,0.816278949019689,1.9097882338490355,-1.0096997665861154,-0.9086691647478153,-0.8227892491225763,25.98794450843104,-0.8474762746292113,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,2014,1,10
1.7121355486481207,-0.9960677288623856,0.816278949019689,-0.8048407330706446,-0.6887715320437399,0.2256795569104119,0.8774157404945914,29.34521689300253,-1.3510991547297484,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,2014,1,10
1.7121355486481207,-0.93477651045692,0.816278949019689,0.6227403111059132,0.5032476248279404,0.8495713538224376,1.4050655648585388,43.91238015176775,-1.242843769287577,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,2014,1,10
1.7121355486481207,-0.8845865508752139,0.816278949019689,1.6729754217067077,1.6952667816996205,1.4734631507344618,1.4050655648585388,12.646138870181147,-1.1557687853449607,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,2014,1,10
0.1828861157450998,-0.7286122871219454,0.816278949019689,-0.4337390120045568,-1.468168673075223,-1.9295830142402197,-1.4090668317491857,13.945125375071612,-0.20735747375376243,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,2014,1,10
-1.346363317157921,-0.963719406067245,0.816278949019689,0.2888016597262353,-1.0096997665861154,-0.39821224000161226,-0.4123949412839498,34.729450166846235,-0.7721681804085705,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,2014,1,10
1.7121355486481207,-1.7835813782412153,0.816278949019689,1.3580748830113745,0.5032476248279404,0.2256795569104119,-0.17788390823330613,7.813979934924675,-1.3322721311745884,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,2014,1,11
-0.4288136574161085,0.24786898710130667,0.05920466122110885,-0.7245096143737282,0.5490945154768511,0.2256795569104127,-0.23651166649596705,46.07741078794234,0.6327984523952646,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,2014,1,11
0.1828861157450998,-1.9317886419699548,0.816278949019689,-1.1040585034294825,-1.468168673075223,-1.4758435255769289,-1.4090668317491857,5.298909846807394,-0.14146289131070122,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,2014,1,11
-0.4288136574161085,-0.7635155109636441,0.816278949019689,0.2230700572398264,-0.0010681723100781967,0.2256795569104127,0.7015324657066078,58.581163664269134,0.6657457436167956,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,2014,1,11
1.7121355486481207,-0.4126468326961813,0.816278949019689,-1.0661920245476977,1.6952667816996205,1.4734631507344618,1.4050655648585388,28.07067229128127,-1.1557687853449607,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,2014,1,11
0.1828861157450998,-1.309924603781343,0.816278949019689,-0.600890946134229,-1.0096997665861147,-1.4758435255769289,-1.760833381325151,24.058366117294295,-0.10851560008917102,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,2014,1,11
-0.4288136574161085,-1.8501386701845393,0.816278949019689,-0.15840555726690422,-0.5512308600970075,0.2256795569104127,0.23251039960532036,8.571736478292113,0.501009287509143,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,2014,1,11
-0.4288136574161085,-1.8678473522096686,0.816278949019689,-0.8751200804859184,-0.0010681723100781967,-0.3414948039187017,-0.7055337325972545,7.61237563110036,0.38569376823378604,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,2014,1,12
-0.12296377083550436,-1.880848733505904,0.816278949019689,0.34062851977849434,1.6494198910507099,1.4734631507344618,0.9360434987572515,13.586015126675544,1.6471043464295245,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,2014,1,12
0.1828861157450998,0.3912681164162123,-0.15026107957725976,-1.4920913952067107,-0.09276195360789975,-0.5683645482503471,-1.05730028217322,56.03769136729424,0.28685189456919463,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,2014,1,12
-0.12296377083550436,-1.5465707871282652,0.816278949019689,0.7404783187423827,0.365706952881208,0.7928539177395255,0.9360434987572515,30.80338267093942,1.2705638753263189,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,2014,1,12
-0.4288136574161085,-1.5864613861799155,0.816278949019689,-1.7124277026201993,-0.0010681723100781967,0.2256795569104127,0.7015324657066078,25.181591946193155,0.6657457436167956,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,2014,1,12
-0.12296377083550436,-0.9290324624708564,0.816278949019689,0.2776518448499288,2.2912763601354604,2.1540723837293982,2.10859866401047,11.598348403571068,2.0801258881982103,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,2014,1,12
1.7121355486481207,-1.1748798098587283,0.816278949019689,0.04611626678163115,0.5032476248279404,0.2256795569104119,-0.17788390823330613,28.056033659942344,-1.3322721311745884,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,2014,1,12
0.1828861157450998,-0.6133352438794767,0.816278949019689,-1.368190844036364,-1.468168673075223,-1.022104036913638,-1.05730028217322,51.570401248477474,-0.026147372035344313,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,2014,1,12
0.1828861157450998,-0.3678661589663098,0.816278949019689,2.058086023719593,-0.5512308600970075,-1.022104036913638,-1.4090668317491857,70.81319427220555,0.0891681472400118,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,2014,1,13
